timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550689810101,768,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,5,5,https://oxfamapps.org/festivals/,516,0,393
1550689810101,516,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,5,5,https://oxfamapps.org/festivals,516,0,393
1550689810617,252,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,5,5,https://oxfamapps.org/festivals/,127,0,0
1550689810260,766,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,514,0,390
1550689810260,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,6,6,https://oxfamapps.org/festivals,514,0,390
1550689810774,252,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,127,0,0
1550689810477,762,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,511,0,388
1550689810477,511,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,6,6,https://oxfamapps.org/festivals,511,0,388
1550689810989,250,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,126,0,0
1550689810705,763,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,512,0,389
1550689810705,513,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,6,6,https://oxfamapps.org/festivals,512,0,389
1550689811218,250,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,126,0,0
1550689810709,788,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,520,0,394
1550689810709,520,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,6,6,https://oxfamapps.org/festivals,520,0,394
1550689811229,268,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,134,0,0
1550689810870,762,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,511,0,387
1550689810870,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,6,6,https://oxfamapps.org/festivals,511,0,387
1550689811382,250,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,126,0,0
1550689810942,767,HTTP Request,200,OK,Thread Group 1-6,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,515,0,390
1550689810942,515,HTTP Request-0,301,Moved Permanently,Thread Group 1-6,text,true,,500,126,6,6,https://oxfamapps.org/festivals,515,0,390
1550689811457,252,HTTP Request-1,200,OK,Thread Group 1-6,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,126,0,0
1550689811027,765,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,6,6,https://oxfamapps.org/festivals/,512,0,388
1550689811027,512,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,6,6,https://oxfamapps.org/festivals,512,0,388
1550689811540,252,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,6,6,https://oxfamapps.org/festivals/,126,0,0
1550689811240,771,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,515,0,391
1550689811240,515,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,7,7,https://oxfamapps.org/festivals,515,0,391
1550689811756,255,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,129,0,0
1550689811469,769,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,517,0,393
1550689811469,517,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,7,7,https://oxfamapps.org/festivals,517,0,393
1550689811986,252,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,126,0,0
1550689811498,777,HTTP Request,200,OK,Thread Group 1-5,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,526,0,402
1550689811498,527,HTTP Request-0,301,Moved Permanently,Thread Group 1-5,text,true,,500,126,7,7,https://oxfamapps.org/festivals,526,0,402
1550689812025,250,HTTP Request-1,200,OK,Thread Group 1-5,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,126,0,0
1550689811634,786,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,7,7,https://oxfamapps.org/festivals/,533,0,409
1550689811634,534,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,7,7,https://oxfamapps.org/festivals,533,0,409
1550689812168,252,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,7,7,https://oxfamapps.org/festivals/,127,0,0
