timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550690215203,788,HTTP Request,200,OK,Thread Group 1-8,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,518,0,394
1550690215203,518,HTTP Request-0,301,Moved Permanently,Thread Group 1-8,text,true,,500,126,10,10,https://oxfamapps.org/festivals,518,0,394
1550690215721,270,HTTP Request-1,200,OK,Thread Group 1-8,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,141,0,0
1550690215188,809,HTTP Request,200,OK,Thread Group 1-2,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,526,0,401
1550690215188,526,HTTP Request-0,301,Moved Permanently,Thread Group 1-2,text,true,,500,126,10,10,https://oxfamapps.org/festivals,526,0,401
1550690215714,283,HTTP Request-1,200,OK,Thread Group 1-2,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,153,0,0
1550690215236,774,HTTP Request,200,OK,Thread Group 1-9,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,513,0,388
1550690215236,514,HTTP Request-0,301,Moved Permanently,Thread Group 1-9,text,true,,500,126,10,10,https://oxfamapps.org/festivals,513,0,388
1550690215750,260,HTTP Request-1,200,OK,Thread Group 1-9,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,136,0,0
1550690215251,774,HTTP Request,200,OK,Thread Group 1-3,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,508,0,384
1550690215251,508,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,text,true,,500,126,10,10,https://oxfamapps.org/festivals,508,0,384
1550690215760,265,HTTP Request-1,200,OK,Thread Group 1-3,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,141,0,0
1550690215265,785,HTTP Request,200,OK,Thread Group 1-1,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,515,0,390
1550690215265,515,HTTP Request-0,301,Moved Permanently,Thread Group 1-1,text,true,,500,126,10,10,https://oxfamapps.org/festivals,515,0,390
1550690215780,270,HTTP Request-1,200,OK,Thread Group 1-1,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,137,0,0
1550690215937,762,HTTP Request,200,OK,Thread Group 1-4,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,510,0,385
1550690215937,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,text,true,,500,126,10,10,https://oxfamapps.org/festivals,510,0,385
1550690216447,252,HTTP Request-1,200,OK,Thread Group 1-4,text,true,,23553,127,10,10,https://oxfamapps.org/festivals/,127,0,0
1550690215947,762,HTTP Request,200,OK,Thread Group 1-10,text,true,,24053,253,10,10,https://oxfamapps.org/festivals/,510,0,385
1550690215947,510,HTTP Request-0,301,Moved Permanently,Thread Group 1-10,text,true,,500,126,10,10,https://oxfamapps.org/festivals,510,0,385
