timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1550683529380,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,2,3,http://www.gumtree.com/oxford,45,0,23
1550683529426,149,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,148,0,101
1550683529393,190,HTTP Request,405,Not Allowed,Thread Group 1-3,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,44,0,22
1550683529393,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,,true,,95,125,2,3,http://www.gumtree.com/oxford,44,0,22
1550683529437,146,HTTP Request-1,405,Not Allowed,Thread Group 1-3,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,146,0,99
1550683529576,209,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,43,0,21
1550683529576,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,2,3,http://www.gumtree.com/oxford,43,0,21
1550683529619,166,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,166,0,119
1550683529584,210,HTTP Request,405,Not Allowed,Thread Group 1-3,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,44,0,22
1550683529584,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,,true,,95,125,2,3,http://www.gumtree.com/oxford,44,0,22
1550683529629,165,HTTP Request-1,405,Not Allowed,Thread Group 1-3,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,165,0,116
1550683529786,194,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,45,0,23
1550683529786,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,2,3,http://www.gumtree.com/oxford,45,0,23
1550683529831,149,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,149,0,101
1550683529795,194,HTTP Request,405,Not Allowed,Thread Group 1-3,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,45,0,22
1550683529795,45,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,,true,,95,125,2,3,http://www.gumtree.com/oxford,45,0,22
1550683529840,149,HTTP Request-1,405,Not Allowed,Thread Group 1-3,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,149,0,102
1550683529981,195,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,44,0,22
1550683529981,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,2,3,http://www.gumtree.com/oxford,44,0,22
1550683530025,151,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,151,0,104
1550683529991,201,HTTP Request,405,Not Allowed,Thread Group 1-3,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,44,0,22
1550683529991,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,,true,,95,125,2,3,http://www.gumtree.com/oxford,44,0,22
1550683530035,157,HTTP Request-1,405,Not Allowed,Thread Group 1-3,text,false,,6187,125,2,3,https://www.gumtree.com/oxford,157,0,100
1550683530179,206,HTTP Request,405,Not Allowed,Thread Group 1-4,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,44,0,22
1550683530179,44,HTTP Request-0,301,Moved Permanently,Thread Group 1-4,,true,,95,125,3,4,http://www.gumtree.com/oxford,44,0,22
1550683530223,162,HTTP Request-1,405,Not Allowed,Thread Group 1-4,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,162,0,115
1550683530194,200,HTTP Request,405,Not Allowed,Thread Group 1-3,text,false,,6282,250,3,4,https://www.gumtree.com/oxford,43,0,22
1550683530194,43,HTTP Request-0,301,Moved Permanently,Thread Group 1-3,,true,,95,125,3,4,http://www.gumtree.com/oxford,43,0,22
1550683530237,157,HTTP Request-1,405,Not Allowed,Thread Group 1-3,text,false,,6187,125,3,4,https://www.gumtree.com/oxford,157,0,107
1550683530383,190,HTTP Request,405,Not Allowed,Thread Group 1-5,text,false,,6282,250,2,3,https://www.gumtree.com/oxford,45,0,22
